ID,Створення запис на СТО,Плановий заїзд,Планове закінчення
,2023-01-13 11:30:16,2023-01-21 16:01:03,2023-01-21 21:01:03
,2023-01-13 11:30:21,2023-01-21 16:00:22,2023-01-21 21:00:22
,2023-01-13 11:30:29,2023-01-28 16:00:22,2023-01-28 21:00:22
,2023-01-13 11:30:33,2023-01-28 16:00:42,2023-01-28 21:00:42
,2023-01-13 11:30:36,2023-01-28 16:00:42,2023-01-28 21:00:42
,2023-01-13 11:30:40,2023-01-28 16:01:03,2023-01-28 21:01:03
,2023-01-13 11:30:44,2023-01-28 16:01:03,2023-01-28 21:01:03
,2023-01-13 11:30:48,2023-01-28 16:00:42,2023-01-28 21:00:42
,2023-01-13 11:30:54,2023-02-04 16:00:22,2023-02-04 21:00:22
,2023-01-13 11:30:59,2023-02-04 16:01:03,2023-02-04 21:01:03
,2023-01-13 11:31:02,2023-02-04 16:00:22,2023-02-04 21:00:22
,2023-01-13 11:31:15,2023-02-04 16:00:42,2023-02-04 21:00:42
,2023-01-13 11:31:51,2023-02-18 16:00:42,2023-02-18 21:00:42
,2023-01-13 11:31:56,2023-02-18 16:01:03,2023-02-18 21:01:03
,2023-01-13 11:31:59,2023-02-18 16:00:22,2023-02-18 21:00:22
,2023-01-13 11:32:04,2023-02-18 16:01:24,2023-02-18 21:01:24
,2023-01-13 11:32:08,2023-02-18 16:00:42,2023-02-18 21:00:42
,2023-01-04 11:38:28,2023-01-27 09:00:00,2023-01-27 09:30:00
,2023-01-04 11:38:28,2023-01-29 09:00:00,2023-01-29 09:30:00
,2023-01-04 11:38:28,2023-01-30 09:00:00,2023-01-30 09:30:00
,2023-01-04 11:38:28,2023-01-31 09:00:00,2023-01-31 09:30:00
,2023-01-04 11:38:28,2023-02-01 09:00:00,2023-02-01 09:30:00
,2023-01-04 11:38:28,2023-02-03 09:00:00,2023-02-03 09:30:00
,2023-01-04 11:38:28,2023-02-04 09:00:00,2023-02-04 09:55:00
,2023-01-04 11:38:28,2023-02-05 09:00:00,2023-02-05 09:30:00
,2023-01-04 11:38:28,2023-02-06 09:00:00,2023-02-06 09:30:00
,2023-03-02 09:49:26,2023-04-28 09:00:00,2023-04-28 09:15:00
,2023-03-02 09:49:26,2023-04-30 09:00:00,2023-04-30 09:15:00
,2023-03-02 09:49:26,2023-05-01 09:00:00,2023-05-01 09:15:00
,2023-03-02 09:49:26,2023-05-03 09:00:00,2023-05-03 09:15:00
,2023-03-02 09:49:26,2023-05-04 09:00:00,2023-05-04 09:15:00
,2023-03-02 09:49:26,2023-05-05 09:00:00,2023-05-05 09:15:00
,2023-03-02 09:49:26,2023-05-06 09:00:00,2023-05-06 09:15:00
,2023-03-02 09:49:26,2023-05-07 09:00:00,2023-05-07 09:15:00
,2023-03-02 09:49:26,2023-05-09 09:00:00,2023-05-09 09:15:00
,2023-03-02 09:49:26,2023-05-10 09:00:00,2023-05-10 09:15:00
,2023-03-02 09:49:26,2023-05-11 09:00:00,2023-05-11 09:15:00
,2023-03-02 09:49:26,2023-05-13 09:00:00,2023-05-13 22:00:00
,2023-03-02 09:49:26,2023-05-14 09:00:00,2023-05-14 09:15:00
,2023-03-02 09:49:26,2023-05-15 09:00:00,2023-05-15 09:15:00
,2023-03-02 09:49:26,2023-05-16 09:00:00,2023-05-16 09:15:00
,2023-03-02 09:49:26,2023-05-17 09:00:00,2023-05-17 09:15:00
,2023-03-02 09:49:26,2023-05-18 09:00:00,2023-05-18 09:15:00
,2023-03-02 09:49:26,2023-05-19 09:00:00,2023-05-19 09:15:00
,2023-03-02 09:49:26,2023-05-20 09:00:00,2023-05-20 22:00:00
,2023-03-02 09:49:26,2023-05-21 09:00:00,2023-05-21 09:15:00
,2023-03-02 09:49:26,2023-05-22 09:00:00,2023-05-22 09:15:00
,2023-03-02 09:49:26,2023-05-23 09:00:00,2023-05-23 09:15:00
,2023-03-02 09:49:26,2023-05-24 09:00:00,2023-05-24 09:15:00
,2023-03-02 09:49:26,2023-05-25 09:00:00,2023-05-25 09:15:00
,2023-03-02 09:49:26,2023-05-26 09:00:00,2023-05-26 09:15:00
,2023-03-02 09:49:26,2023-05-27 09:00:00,2023-05-27 22:00:00
,2023-03-02 09:49:26,2023-05-28 09:00:00,2023-05-28 09:15:00
,2023-03-02 09:49:26,2023-05-29 09:00:00,2023-05-29 09:15:00
,2023-03-02 09:49:26,2023-05-30 09:00:00,2023-05-30 09:15:00
,2023-03-02 09:49:26,2023-05-31 09:00:00,2023-05-31 09:15:00
,2023-03-02 09:49:26,2023-06-01 09:00:00,2023-06-01 09:15:00
,2023-03-02 09:49:26,2023-06-02 09:00:00,2023-06-02 09:15:00
,2023-03-02 09:49:26,2023-06-03 09:00:00,2023-06-03 22:00:00
,2023-03-02 09:49:26,2023-06-04 09:00:00,2023-06-04 09:15:00
,2023-03-02 09:49:26,2023-06-05 09:00:00,2023-06-05 09:15:00
,2023-03-02 09:49:26,2023-06-06 09:00:00,2023-06-06 09:15:00
,2023-03-02 09:49:26,2023-06-07 09:00:00,2023-06-07 09:15:00
,2023-03-02 09:49:26,2023-06-08 09:00:00,2023-06-08 09:15:00
,2023-03-02 09:49:26,2023-06-09 09:00:00,2023-06-09 09:15:00
,2023-03-02 09:49:26,2023-06-10 09:00:00,2023-06-10 22:00:00
,2023-03-02 09:49:26,2023-06-11 09:00:00,2023-06-11 09:15:00
,2023-03-02 09:49:26,2023-06-12 09:00:00,2023-06-12 09:15:00
,2023-03-02 09:49:26,2023-06-13 09:00:00,2023-06-13 09:15:00
,2023-03-02 09:49:26,2023-06-14 09:00:00,2023-06-14 09:15:00
,2023-03-02 09:49:26,2023-06-15 09:00:00,2023-06-15 09:15:00
,2023-03-02 09:49:26,2023-06-16 09:00:00,2023-06-16 09:15:00
,2023-03-02 09:49:26,2023-06-17 09:00:00,2023-06-17 22:00:00
,2023-03-02 09:49:26,2023-06-18 09:00:00,2023-06-18 09:15:00
,2023-03-02 09:49:26,2023-06-19 09:00:00,2023-06-19 09:15:00
,2023-03-02 09:49:26,2023-06-20 09:00:00,2023-06-20 09:15:00
,2023-03-02 09:49:26,2023-06-21 09:00:00,2023-06-21 09:15:00
,2023-03-02 09:49:26,2023-06-22 09:00:00,2023-06-22 09:15:00
,2023-03-02 09:49:26,2023-06-23 09:00:00,2023-06-23 09:15:00
,2023-03-02 09:49:26,2023-06-24 09:00:00,2023-06-24 22:00:00
,2023-03-02 09:49:26,2023-06-25 09:00:00,2023-06-25 09:15:00
,2023-03-02 09:49:26,2023-06-26 09:00:00,2023-06-26 09:15:00
,2023-03-02 09:49:26,2023-06-27 09:00:00,2023-06-27 09:15:00
,2023-03-02 09:49:26,2023-06-28 09:00:00,2023-06-28 09:15:00
,2023-03-02 09:49:26,2023-06-29 09:00:00,2023-06-29 09:15:00
,2023-03-02 09:49:26,2023-06-30 09:00:00,2023-06-30 09:15:00
,2023-03-02 09:49:26,2023-07-01 09:00:00,2023-07-01 22:00:00
,2023-03-02 09:49:26,2023-07-02 09:00:00,2023-07-02 09:15:00
,2023-03-02 09:49:26,2023-07-03 09:00:00,2023-07-03 09:15:00
,2023-03-02 09:49:26,2023-07-04 09:00:00,2023-07-04 09:15:00
,2023-03-02 09:49:26,2023-07-05 09:00:00,2023-07-05 09:15:00
,2023-03-02 09:49:26,2023-07-06 09:00:00,2023-07-06 09:15:00
,2023-03-02 09:49:26,2023-07-07 09:00:00,2023-07-07 09:15:00
,2023-03-02 09:49:26,2023-07-08 09:00:00,2023-07-08 09:15:00
,2023-03-20 15:04:08,2023-03-31 09:00:00,2023-03-31 10:30:00
,2023-03-20 15:10:59,2023-04-04 10:30:17,2023-04-04 12:00:17
,2023-05-01 14:21:16,2023-05-03 09:15:46,2023-05-03 11:15:46
,2023-03-20 11:30:35,2023-03-23 13:59:43,2023-03-23 15:59:43
,2023-03-30 15:12:44,2023-04-01 09:00:21,2023-04-01 10:55:21
,2023-03-30 15:14:03,2023-04-01 09:01:04,2023-04-01 10:26:04
,2023-01-10 15:29:48,2023-01-11 14:02:52,2023-01-11 16:02:52
,2023-01-30 14:50:00,2023-02-01 13:01:40,2023-02-01 17:01:40
,2023-04-26 12:18:06,2023-04-28 12:02:54,2023-04-28 12:57:54
,2023-04-10 09:58:47,2023-04-10 16:01:20,2023-04-10 17:31:20
,2023-04-24 12:22:31,2023-04-26 13:00:43,2023-04-26 15:00:43
,2023-04-25 12:53:41,2023-04-26 15:35:57,2023-04-26 16:35:57
,2023-04-25 12:04:31,2023-04-26 16:36:35,2023-04-26 18:06:35
,2023-01-04 11:43:40,2023-01-13 09:00:00,2023-01-13 11:00:00
,2023-04-12 12:20:20,2023-04-13 13:03:22,2023-04-13 13:58:22
,2023-04-03 10:50:38,2023-04-04 15:02:22,2023-04-04 16:32:22
,2023-04-03 10:51:55,2023-04-04 16:02:03,2023-04-04 17:32:03
,2023-02-10 16:07:19,2023-02-15 09:00:41,2023-02-15 19:00:41
,2023-04-19 11:16:08,2023-04-21 15:04:04,2023-04-21 16:34:04
,2023-01-18 12:49:51,2023-01-20 09:30:53,2023-01-20 10:30:53
,2023-01-09 15:22:33,2023-01-11 14:04:59,2023-01-11 16:04:59
,2023-03-20 15:27:18,2023-03-23 12:00:27,2023-03-23 14:55:27
,2023-02-01 09:44:00,2023-02-01 11:30:54,2023-02-01 11:55:54
,2023-01-13 13:24:02,2023-01-17 11:01:48,2023-01-17 15:01:48
,2023-05-09 11:57:27,2023-05-10 13:32:58,2023-05-10 15:32:58
,2023-03-20 15:00:27,2023-03-28 13:30:10,2023-03-28 15:00:10
,2023-03-20 14:57:14,2023-03-24 10:29:42,2023-03-24 11:59:42
,2023-04-21 10:27:54,2023-04-24 09:30:28,2023-04-24 11:30:28
,2023-02-17 08:37:11,2023-02-20 14:02:13,2023-02-20 16:32:13
,2023-01-10 10:15:56,2023-01-13 09:30:28,2023-01-13 12:00:28
,2023-04-07 11:21:14,2023-04-08 10:30:24,2023-04-08 11:30:24
,2023-05-08 11:36:13,2023-05-10 11:02:17,2023-05-10 12:02:17
,2023-01-13 14:23:20,2023-01-18 09:00:40,2023-01-18 10:58:40
,2023-01-12 14:40:40,2023-01-13 14:30:40,2023-01-13 16:30:40
,2023-01-09 09:58:17,2023-01-10 00:55:00,2023-01-10 01:55:00
,2023-01-09 09:59:52,2023-01-10 13:00:00,2023-01-10 15:55:00
,2023-04-10 12:49:37,2023-04-11 12:01:32,2023-04-11 12:56:32
,2023-04-11 16:05:45,2023-04-14 14:31:59,2023-04-14 16:01:59
,2023-01-13 16:21:25,2023-01-19 12:00:40,2023-01-19 13:00:40
,2023-01-06 15:38:56,2023-01-09 09:30:36,2023-01-09 09:59:36
,2023-05-02 13:04:33,2023-05-02 14:32:47,2023-05-02 15:52:47
,2023-04-21 09:28:54,2023-04-24 11:01:14,2023-04-24 13:01:14
,2023-03-20 15:11:51,2023-04-05 09:00:00,2023-04-05 10:30:00
,2023-01-19 13:00:39,2023-01-20 14:32:47,2023-01-20 17:32:47
,2023-01-10 09:23:03,2023-01-11 11:03:07,2023-01-11 12:28:07
,2023-01-05 14:51:42,2023-01-17 11:00:20,2023-01-17 13:00:20
,2023-03-25 11:40:13,2023-04-01 10:33:40,2023-04-01 12:33:40
,2023-03-20 08:45:25,2023-03-20 14:59:47,2023-03-20 16:29:47
,2023-04-20 11:55:33,2023-04-20 14:00:05,2023-04-20 15:00:05
,2023-03-21 11:32:43,2023-03-23 12:01:12,2023-03-23 13:31:12
,2023-05-04 14:28:32,2023-05-10 09:01:19,2023-05-10 11:01:19
,2023-03-21 08:47:10,2023-03-22 15:00:58,2023-03-22 17:00:58
,2023-05-04 15:48:57,2023-05-10 09:17:05,2023-05-10 10:27:05
,2023-04-14 11:54:20,2023-04-18 13:22:08,2023-04-18 15:22:08
,2023-03-29 12:44:12,2023-03-29 13:35:52,2023-03-29 14:35:52
,2023-05-05 14:55:37,2023-05-11 09:17:05,2023-05-11 10:17:05
,2023-02-20 10:37:37,2023-02-21 12:32:25,2023-02-21 13:22:25
,2023-02-08 16:39:23,2023-02-10 12:31:39,2023-02-10 16:31:39
,2023-05-05 09:51:41,2023-05-05 16:35:26,2023-05-05 17:35:26
,2023-05-04 12:05:07,2023-05-22 09:01:19,2023-05-22 11:01:19
,2023-05-03 14:22:08,2023-05-04 13:33:28,2023-05-04 15:33:28
,2023-05-01 15:40:18,2023-05-11 09:00:44,2023-05-11 10:20:44
,2023-05-01 11:50:45,2023-05-02 12:33:19,2023-05-02 14:03:19
,2023-05-04 12:08:18,2023-05-05 12:04:07,2023-05-05 13:34:07
,2023-05-05 16:08:19,2023-05-12 09:00:09,2023-05-12 10:30:09
,2023-03-21 13:50:56,2023-03-25 11:01:37,2023-03-25 12:01:37
,2023-03-17 12:33:57,2023-04-05 12:35:58,2023-04-05 14:05:58
,2023-02-20 10:22:48,2023-02-23 10:00:11,2023-02-23 11:00:11
,2023-03-21 10:06:54,2023-03-30 10:32:40,2023-03-30 13:32:40
,2023-02-25 12:44:26,2023-03-01 09:01:18,2023-03-01 11:01:18
,2023-03-29 11:51:09,2023-04-03 11:02:15,2023-04-03 14:02:15
,2023-03-29 11:53:25,2023-04-03 13:32:18,2023-04-03 15:02:18
,2023-05-03 12:18:03,2023-05-10 09:01:19,2023-05-10 12:01:19
,2023-02-06 13:56:46,2023-02-06 14:04:05,2023-02-06 16:04:05
,2023-03-24 13:41:31,2023-03-24 14:33:06,2023-03-24 15:33:06
,2023-05-03 10:05:00,2023-05-11 09:28:46,2023-05-11 12:28:46
,2023-02-14 13:29:24,2023-02-14 14:31:39,2023-02-14 16:31:39
,2023-05-04 11:36:34,2023-05-04 16:35:12,2023-05-04 18:35:12
,2023-03-22 09:16:40,2023-03-22 14:00:46,2023-03-22 14:30:46
,2023-03-20 13:20:54,2023-03-23 09:00:44,2023-03-23 10:00:44
,2023-04-27 13:22:14,2023-05-01 11:58:02,2023-05-01 13:18:02
,2023-03-14 11:17:04,2023-03-14 13:00:16,2023-03-14 15:00:16
,2023-03-28 09:19:53,2023-04-04 09:00:43,2023-04-04 11:00:43
,2023-03-06 09:23:13,2023-03-07 16:02:59,2023-03-07 18:00:59
,2023-04-24 09:41:18,2023-04-24 15:05:33,2023-04-24 17:05:33
,2023-04-20 09:15:32,2023-04-21 11:00:39,2023-04-21 13:00:39
,2023-04-19 14:39:23,2023-04-28 15:01:50,2023-04-28 17:00:50
,2023-04-24 14:40:16,2023-04-25 10:00:11,2023-04-25 12:00:11
,2023-04-14 13:51:12,2023-04-14 15:00:36,2023-04-14 18:00:36
,2023-04-12 13:15:47,2023-04-13 11:00:31,2023-04-13 13:00:31
,2023-04-13 08:59:14,2023-04-14 11:00:24,2023-04-14 13:00:24
,2023-05-02 09:28:11,2023-05-02 10:00:36,2023-05-02 12:00:36
,2023-05-01 12:55:33,2023-05-08 16:01:55,2023-05-08 18:00:55
,2023-05-05 11:53:13,2023-05-05 15:02:45,2023-05-05 18:00:45
,2023-05-03 14:24:49,2023-05-03 15:30:13,2023-05-03 17:30:13
,2023-05-02 12:08:07,2023-05-02 13:01:32,2023-05-02 15:01:32
,2023-04-25 13:56:21,2023-05-04 13:01:18,2023-05-04 15:01:18
,2023-02-13 14:00:00,2023-02-14 16:05:08,2023-02-14 17:45:08
,2023-05-02 14:40:58,2023-05-16 13:01:46,2023-05-16 16:00:46
,2023-03-07 13:01:37,2023-03-07 14:44:47,2023-03-07 18:00:47
,2023-02-27 14:48:02,2023-02-28 09:00:00,2023-02-28 09:59:00
,2023-04-10 16:30:06,2023-04-25 09:00:10,2023-04-25 13:00:10
,2023-04-24 09:07:52,2023-04-24 13:05:19,2023-04-24 15:00:19
,2023-05-05 09:35:19,2023-05-24 11:00:10,2023-05-24 15:00:10
,2023-04-24 13:05:49,2023-05-05 09:01:34,2023-05-05 11:01:34
,2023-03-28 09:22:07,2023-04-04 11:01:41,2023-04-04 14:01:41
,2023-01-27 14:08:06,2023-01-31 09:00:05,2023-01-31 10:59:05
,2023-01-27 14:08:44,2023-01-31 09:30:13,2023-01-31 12:30:13
,2023-01-13 15:59:14,2023-01-17 10:00:56,2023-01-17 12:30:56
,2023-02-13 15:40:20,2023-02-14 11:00:14,2023-02-14 13:58:14
,2023-03-29 17:38:37,2023-03-31 12:01:45,2023-03-31 12:59:45
,2023-03-09 10:06:52,2023-03-10 09:00:14,2023-03-10 09:59:14
,2023-02-15 10:10:59,2023-02-24 10:00:24,2023-02-24 11:00:24
,2023-01-24 14:22:45,2023-01-27 09:00:54,2023-01-27 09:58:54
,2023-03-31 11:07:11,2023-04-13 09:00:03,2023-04-13 12:00:03
,2023-02-21 11:13:30,2023-02-22 09:59:43,2023-02-22 11:29:43
,2023-03-21 12:13:50,2023-03-22 11:02:55,2023-03-22 12:02:55
,2023-04-03 13:22:53,2023-04-10 09:00:58,2023-04-10 12:55:58
,2023-03-17 11:59:59,2023-03-22 09:00:55,2023-03-22 09:58:55
,2023-02-06 09:19:28,2023-02-06 11:02:28,2023-02-06 14:00:28
,2023-03-15 16:37:10,2023-03-22 15:00:11,2023-03-22 18:00:11
,2023-03-27 15:11:55,2023-04-10 13:01:07,2023-04-10 16:01:07
,2023-03-24 14:41:58,2023-03-29 16:00:40,2023-03-29 18:00:40
,2023-01-30 17:00:19,2023-02-02 15:00:01,2023-02-02 18:00:01
,2023-04-18 10:21:49,2023-04-21 15:00:43,2023-04-21 16:30:43
,2023-05-02 14:01:04,2023-05-09 09:00:00,2023-05-09 10:59:00
,2023-02-15 10:26:18,2023-02-21 14:01:29,2023-02-21 16:01:29
,2023-03-01 11:24:08,2023-03-07 09:30:00,2023-03-07 11:30:00
,2023-01-12 14:41:48,2023-01-16 11:01:20,2023-01-16 14:01:20
,2023-02-09 13:44:11,2023-02-13 12:01:46,2023-02-13 13:01:46
,2023-05-04 16:16:57,2023-05-15 15:01:10,2023-05-15 18:00:10
,2023-04-18 13:59:34,2023-04-27 15:03:21,2023-04-27 17:58:21
,2023-01-25 15:37:57,2023-01-30 09:00:18,2023-01-30 12:00:18
,2023-05-05 16:52:00,2023-05-12 16:02:10,2023-05-12 18:00:10
,2023-01-17 14:12:17,2023-01-20 15:00:35,2023-01-20 18:00:35
,2023-03-06 13:55:07,2023-03-08 15:01:49,2023-03-08 17:59:49
,2023-03-06 13:08:14,2023-03-13 09:00:07,2023-03-13 12:00:07
,2023-04-19 13:52:13,2023-05-01 09:00:41,2023-05-01 15:28:41
,2023-04-12 16:32:26,2023-04-25 16:10:50,2023-04-25 18:00:50
,2023-05-02 11:55:33,2023-05-09 13:01:07,2023-05-09 16:00:07
,2023-02-17 09:59:15,2023-02-24 11:01:16,2023-02-24 14:01:16
,2023-03-28 09:16:09,2023-04-03 15:01:58,2023-04-03 18:01:58
,2023-04-18 10:16:31,2023-04-24 09:00:40,2023-04-24 10:28:40
,2023-05-02 17:38:50,2023-05-04 09:00:10,2023-05-04 09:29:10
,2023-01-16 10:49:36,2023-01-19 09:00:37,2023-01-19 12:00:37
,2023-04-11 16:23:53,2023-04-22 14:00:04,2023-04-22 16:00:04
,2023-04-25 17:14:09,2023-04-26 12:03:50,2023-04-26 13:23:50
,2023-05-09 09:55:54,2023-05-09 13:00:02,2023-05-09 16:00:02
,2023-03-23 08:23:59,2023-03-23 12:04:05,2023-03-23 14:04:05
,2023-04-10 10:17:19,2023-04-13 09:00:04,2023-04-13 10:30:04
,2023-02-24 15:19:59,2023-02-24 15:00:34,2023-02-24 18:00:34
,2023-03-13 10:28:07,2023-03-13 13:00:13,2023-03-13 16:00:13
,2023-03-03 09:18:06,2023-03-04 09:00:10,2023-03-04 11:00:10
,2023-04-12 10:04:50,2023-04-15 11:01:58,2023-04-15 11:56:58
,2023-04-24 13:32:51,2023-04-27 12:32:27,2023-04-27 14:02:27
,2023-04-24 16:52:35,2023-04-27 13:33:02,2023-04-27 15:13:02
,2023-03-01 11:30:42,2023-03-04 12:01:15,2023-03-04 16:01:15
,2023-03-09 11:23:38,2023-03-11 12:10:09,2023-03-11 14:10:09
,2023-05-08 11:34:19,2023-05-08 11:00:46,2023-05-08 12:20:46
,2023-03-07 09:41:18,2023-03-09 10:00:20,2023-03-09 12:00:20
,2023-03-31 17:25:27,2023-04-10 09:01:04,2023-04-10 11:01:04
,2023-02-18 08:40:56,2023-02-21 09:00:27,2023-02-21 10:50:27
,2023-01-11 16:17:33,2023-01-12 13:33:12,2023-01-12 15:33:12
,2023-01-14 12:08:29,2023-01-16 12:10:52,2023-01-16 17:10:52
,2023-01-12 17:59:58,2023-01-13 14:03:42,2023-01-13 18:03:42
,2023-01-06 16:39:00,2023-01-14 12:04:24,2023-01-14 16:04:24
,2023-05-04 10:12:35,2023-05-04 11:19:32,2023-05-04 12:09:32
,2023-04-24 11:12:12,2023-05-04 09:30:27,2023-05-04 11:30:27
,2023-02-27 10:14:42,2023-03-01 09:00:18,2023-03-01 11:00:18
,2023-05-08 11:35:09,2023-05-08 16:34:50,2023-05-08 17:54:50
,2023-04-11 08:37:45,2023-04-11 13:01:06,2023-04-11 13:56:06
,2023-02-21 09:01:45,2023-02-21 16:08:28,2023-02-21 18:08:28
,2023-02-20 10:19:14,2023-02-20 13:02:40,2023-02-20 14:02:40
,2023-02-20 11:27:32,2023-02-20 10:00:33,2023-02-20 11:50:33
,2023-01-18 08:46:51,2023-01-20 11:00:45,2023-01-20 15:00:45
,2023-03-20 08:52:37,2023-03-20 13:03:18,2023-03-20 14:53:18
,2023-02-18 08:56:05,2023-02-20 15:10:44,2023-02-20 17:30:44
,2023-03-30 16:11:42,2023-03-30 16:03:57,2023-03-30 18:03:57
,2023-04-12 12:04:37,2023-04-15 10:30:48,2023-04-15 12:30:48
,2023-02-18 10:40:56,2023-02-18 09:00:04,2023-02-18 10:00:04
,2023-04-11 11:29:39,2023-04-12 13:19:34,2023-04-12 17:19:34
,2023-04-06 11:27:18,2023-04-08 11:02:43,2023-04-08 12:22:43
,2023-04-06 11:27:48,2023-04-08 09:00:37,2023-04-08 11:00:37
,2023-01-12 16:25:57,2023-01-18 11:03:50,2023-01-18 14:03:50
,2023-05-05 09:47:09,2023-05-06 14:00:56,2023-05-06 16:00:56
,2023-05-05 08:37:27,2023-05-05 13:18:01,2023-05-05 14:58:01
,2023-05-05 08:37:49,2023-05-05 16:02:07,2023-05-05 18:02:07
,2023-01-23 15:00:16,2023-01-28 08:59:46,2023-01-28 11:59:46
,2023-01-04 09:22:40,2023-01-04 12:02:20,2023-01-04 12:32:20
,2023-02-06 09:33:30,2023-02-06 11:05:12,2023-02-06 13:05:12
,2023-02-08 08:44:03,2023-02-08 11:05:17,2023-02-08 14:05:17
,2023-02-06 17:57:42,2023-02-07 14:04:52,2023-02-07 17:04:52
,2023-04-04 11:29:15,2023-04-06 09:00:28,2023-04-06 10:20:28
,2023-03-21 09:02:46,2023-03-21 14:02:11,2023-03-21 15:02:11
1d413b58-bbe6-11ed-a999-005056b5d516,2023-03-06 09:58:54,2023-03-06 15:02:15,2023-03-06 18:02:15
1d413b61-bbe6-11ed-a999-005056b5d516,2023-03-06 10:28:52,2023-03-06 12:31:34,2023-03-06 14:31:34
1d413b6d-bbe6-11ed-a999-005056b5d516,2023-03-07 08:42:35,2023-03-08 09:29:56,2023-03-08 17:29:56
f7b2e7bd-bbe7-11ed-a999-005056b5d516,2023-03-06 08:46:39,2023-03-06 10:00:12,2023-03-06 11:30:12
f7b2e7c1-bbe7-11ed-a999-005056b5d516,2023-03-09 17:32:06,2023-03-16 09:59:55,2023-03-16 11:29:55
f7b2e7cc-bbe7-11ed-a999-005056b5d516,2023-03-07 12:00:40,2023-03-07 13:37:42,2023-03-07 15:17:42
feae3b17-bbea-11ed-a999-005056b5d516,2023-03-04 10:23:46,2023-03-07 09:00:27,2023-03-07 11:00:27
feae3b28-bbea-11ed-a999-005056b5d516,2023-03-07 09:16:04,2023-03-07 11:02:32,2023-03-07 13:02:32
d6ae3328-bbf1-11ed-a999-005056b5d516,2023-03-03 14:11:28,2023-03-07 09:00:00,2023-03-07 18:00:00
ab1c7a55-bc02-11ed-a999-005056b5d516,2023-03-06 16:06:49,2023-03-11 09:00:00,2023-03-11 10:29:00
b61f53dc-bcb9-11ed-a999-005056b5d516,2023-03-07 10:17:21,2023-03-07 12:59:54,2023-03-07 15:29:54
9c2f5360-bcdb-11ed-a999-005056b5d516,2023-03-07 13:27:37,2023-03-08 10:59:52,2023-03-08 12:59:52
8a079a5f-bcde-11ed-a999-005056b5d516,2023-03-07 10:24:23,2023-03-07 14:00:11,2023-03-07 16:30:11
8a079a70-bcde-11ed-a999-005056b5d516,2023-03-08 11:06:53,2023-03-08 13:59:24,2023-03-08 15:59:24
c55c5f2a-bd7d-11ed-a999-005056b5d516,2023-03-07 10:04:15,2023-03-08 09:17:05,2023-03-08 11:47:05
c55c5f31-bd7d-11ed-a999-005056b5d516,2023-03-08 13:28:24,2023-03-09 09:29:21,2023-03-09 10:59:21
860ee007-be45-11ed-a999-005056b5d516,2023-04-03 10:53:48,2023-04-10 09:00:45,2023-04-10 14:00:45
860ee008-be45-11ed-a999-005056b5d516,2023-03-08 09:49:27,2023-03-09 09:00:52,2023-03-09 09:50:52
146927a8-be46-11ed-a999-005056b5d516,2023-03-09 10:05:13,2023-03-09 11:02:46,2023-03-09 12:02:46
ac393f5e-be4a-11ed-a999-005056b5d516,2023-03-09 12:05:55,2023-03-13 12:00:52,2023-03-13 15:00:52
412b5e8a-be77-11ed-a999-005056b5d516,2023-03-09 17:38:43,2023-03-10 09:00:02,2023-03-10 11:00:02
c8a89039-be7b-11ed-a999-005056b5d516,2023-03-09 16:16:38,2023-03-10 13:00:54,2023-03-10 16:00:54
e5a23f0c-be7e-11ed-a999-005056b5d516,2023-03-10 09:53:33,2023-03-10 10:00:18,2023-03-10 11:00:18
60152c85-bf0e-11ed-a999-005056b5d516,2023-03-09 09:51:08,2023-03-10 09:01:02,2023-03-10 10:59:02
e561d011-bf10-11ed-a999-005056b5d516,2023-03-09 12:27:38,2023-03-10 11:01:02,2023-03-10 12:51:02
a0300dab-bf1c-11ed-a999-005056b5d516,2023-03-10 10:51:51,2023-03-11 09:00:20,2023-03-11 11:00:20
a0300dae-bf1c-11ed-a999-005056b5d516,2023-03-20 17:07:42,2023-03-28 13:00:15,2023-03-28 15:00:15
bde30a5b-bf23-11ed-a999-005056b5d516,2023-03-10 13:03:11,2023-03-13 09:30:31,2023-03-13 11:50:31
47afacbb-bf49-11ed-a999-005056b5d516,2023-03-11 11:51:48,2023-03-14 09:01:19,2023-03-14 12:01:19
47afacbe-bf49-11ed-a999-005056b5d516,2023-03-10 15:48:06,2023-03-11 12:01:43,2023-03-11 14:01:43
e751eee5-bfd6-11ed-a999-005056b5d516,2023-03-10 12:33:06,2023-03-11 09:01:09,2023-03-11 10:01:09
e751eee6-bfd6-11ed-a999-005056b5d516,2023-03-11 08:35:06,2023-03-11 10:31:03,2023-03-11 12:01:03
a35f5f77-c15d-11ed-a999-005056b5d516,2023-03-28 07:46:44,2023-03-30 09:01:19,2023-03-30 18:01:19
a35f5f7a-c15d-11ed-a999-005056b5d516,2023-03-13 09:24:49,2023-03-13 09:59:43,2023-03-13 12:59:43
a35f5f84-c15d-11ed-a999-005056b5d516,2023-03-10 11:16:41,2023-03-13 09:59:08,2023-03-13 11:29:08
a35f5f8c-c15d-11ed-a999-005056b5d516,2023-04-24 10:40:38,2023-05-01 09:29:56,2023-05-01 11:59:56
a35f5f90-c15d-11ed-a999-005056b5d516,2023-03-13 14:03:43,2023-03-17 10:59:17,2023-03-17 13:29:17
a35f5f91-c15d-11ed-a999-005056b5d516,2023-03-15 15:12:57,2023-03-15 15:00:22,2023-03-15 17:30:22
